version,section,function,length,matching
us,asm,func_global_asm_806BFBB4,64,yes
us,asm,func_global_asm_80602D4C,120,yes
us,asm,func_global_asm_80738230,104,yes
us,asm,func_global_asm_806F4750,40,yes
us,asm,func_global_asm_8069F020,2276,no
us,asm,func_global_asm_80603450,5500,no
us,asm,func_global_asm_806EEAF8,3384,no
us,asm,func_global_asm_806CF4B8,200,yes
us,asm,func_global_asm_806CF398,148,yes
us,asm,func_global_asm_806CA2AC,56,yes
us,asm,func_global_asm_8073E8C0,2340,no
us,asm,func_global_asm_80678814,8,yes
us,asm,func_global_asm_806FFB2C,216,yes
us,asm,func_global_asm_806DF670,100,yes
us,asm,func_global_asm_8072E7DC,140,no
us,asm,func_global_asm_80650AD8,120,yes
us,asm,func_global_asm_80630890,736,no
us,asm,func_global_asm_806C7238,8,yes
us,asm,func_global_asm_80602104,64,no
us,asm,func_global_asm_8068BA2C,460,yes
us,asm,func_global_asm_806639CC,64,yes
us,asm,func_global_asm_80701C90,16,yes
us,asm,func_global_asm_806E14DC,340,yes
us,asm,func_global_asm_80730AEC,628,yes
us,asm,func_global_asm_806010A0,128,yes
us,asm,func_global_asm_806A4DDC,920,no
us,asm,func_global_asm_8060C340,240,yes
us,asm,func_global_asm_8071E864,448,yes
us,asm,func_global_asm_8062A808,60,yes
us,asm,func_global_asm_8064E174,692,no
us,asm,func_global_asm_806898A8,80,yes
us,asm,func_global_asm_80726D7C,68,yes
us,asm,func_global_asm_8064F954,40,yes
us,asm,func_global_asm_806883F4,56,yes
us,asm,func_global_asm_8070D82C,148,no
us,asm,func_global_asm_806E5488,388,yes
us,asm,func_global_asm_806A0B74,1028,no
us,asm,func_global_asm_8066A64C,272,no
us,asm,func_global_asm_80636AE8,104,no
us,asm,func_global_asm_80662AB4,208,yes
us,asm,loadText,104,yes
us,asm,func_global_asm_806D3530,216,yes
us,asm,func_global_asm_806886E0,608,no
us,asm,func_global_asm_806D59E4,352,yes
us,asm,func_global_asm_806CFECC,40,yes
us,asm,func_global_asm_806E6A38,352,yes
us,asm,func_global_asm_806C9F00,68,yes
us,asm,func_global_asm_8065EA98,52,yes
us,asm,func_global_asm_8062E1F8,444,no
us,asm,func_global_asm_80678428,48,yes
us,asm,func_global_asm_80643354,236,yes
us,asm,func_global_asm_806BD170,628,yes
us,asm,func_global_asm_80729AA4,80,yes
us,asm,func_global_asm_80690470,144,yes
us,asm,func_global_asm_806D5CCC,1260,yes
us,asm,func_global_asm_8060E6E8,180,yes
us,asm,func_global_asm_806436E0,364,yes
us,asm,func_global_asm_8067B3F4,56,yes
us,asm,func_global_asm_8067A170,108,yes
us,asm,func_global_asm_8066EB40,16,yes
us,asm,func_global_asm_806F00BC,144,yes
us,asm,func_global_asm_80666290,204,yes
us,asm,func_global_asm_8064E48C,108,yes
us,asm,func_global_asm_8070CDD0,592,no
us,asm,func_global_asm_80689E98,12,yes
us,asm,func_global_asm_806644B0,264,yes
us,asm,func_global_asm_8062A850,244,no
us,asm,func_global_asm_807035C4,652,no
us,asm,func_global_asm_806F1350,40,yes
us,asm,func_global_asm_806CF0D0,104,yes
us,asm,func_global_asm_80658CCC,224,yes
us,asm,func_global_asm_80650E20,172,no
us,asm,func_global_asm_8070AF24,312,yes
us,asm,func_global_asm_806F3760,92,yes
us,asm,func_global_asm_80667110,76,yes
us,asm,func_global_asm_8064FA7C,232,no
us,asm,func_global_asm_80737AC4,104,yes
us,asm,func_global_asm_80718124,100,yes
us,asm,func_global_asm_807135B4,424,no
us,asm,func_global_asm_806F1668,256,yes
us,asm,func_global_asm_806BD7B0,1404,no
us,asm,func_global_asm_8067ACDC,216,yes
us,asm,func_global_asm_805FBFF4,700,no
us,asm,func_global_asm_8068A404,196,yes
us,asm,func_global_asm_8061118C,48,yes
us,asm,alSepqSetVol,76,yes
us,asm,func_global_asm_806D0468,568,no
us,asm,n_alInit,108,yes
us,asm,func_global_asm_806EACBC,48,yes
us,asm,func_global_asm_806109EC,156,no
us,asm,func_global_asm_806ACCE8,552,yes
us,asm,func_global_asm_80647834,480,yes
us,asm,func_global_asm_8066DB40,500,no
us,asm,func_global_asm_8067A99C,84,yes
us,asm,func_global_asm_80669CB4,336,yes
us,asm,func_global_asm_806B0848,2424,no
us,asm,func_global_asm_8068588C,92,yes
us,asm,func_global_asm_807273A8,388,yes
us,asm,func_global_asm_80738118,88,no
us,asm,func_global_asm_806E8F68,264,yes
us,asm,func_global_asm_806E8E00,120,yes
us,asm,func_global_asm_8067BD08,32,yes
us,asm,func_global_asm_806E3B00,276,yes
us,asm,func_global_asm_806752D4,172,yes
us,asm,func_global_asm_80601780,52,yes
us,asm,func_global_asm_80718BF4,1304,no
us,asm,func_global_asm_807138A4,40,yes
us,asm,func_global_asm_80738320,132,yes
us,asm,func_global_asm_80689114,196,yes
us,asm,func_global_asm_8070C9E8,68,yes
us,asm,func_global_asm_8071E3EC,1144,no
us,asm,func_global_asm_8072E1A4,136,yes
us,asm,func_global_asm_806C9EA0,48,yes
us,asm,func_global_asm_806F5EB4,120,yes
us,asm,func_global_asm_806E84F8,84,yes
us,asm,func_global_asm_8070D07C,644,no
us,asm,func_global_asm_80683AD8,1460,no
us,asm,func_global_asm_80669930,148,yes
us,asm,func_global_asm_8073C040,1476,no
us,asm,func_global_asm_8064216C,152,yes
us,asm,func_global_asm_8067BC88,32,yes
us,asm,func_global_asm_806960A4,1232,no
us,asm,func_global_asm_80670F04,160,yes
us,asm,func_global_asm_806A8158,4044,no
us,asm,func_global_asm_806A7B04,36,yes
us,asm,func_global_asm_8070943C,40,yes
us,asm,func_global_asm_80700AE4,272,no
us,asm,func_global_asm_806EE1C4,168,yes
us,asm,func_global_asm_806F37BC,176,yes
us,asm,func_global_asm_80632F74,88,yes
us,asm,func_global_asm_806C71F8,8,yes
us,asm,func_global_asm_806A7B4C,36,yes
us,asm,func_global_asm_80724C78,44,yes
us,asm,func_global_asm_8066B424,16,yes
us,asm,func_global_asm_80733180,2312,no
us,asm,func_global_asm_806FF144,488,yes
us,asm,func_global_asm_806D3B48,128,yes
us,asm,func_global_asm_8062A7D0,56,yes
us,asm,func_global_asm_806D3224,156,yes
us,asm,func_global_asm_806EE10C,184,yes
us,asm,func_global_asm_80672E90,44,no
us,asm,func_global_asm_80677EC8,8,yes
us,asm,func_global_asm_806D26D8,108,yes
us,asm,func_global_asm_80713C8C,368,no
us,asm,func_global_asm_8068A508,604,no
us,asm,func_global_asm_806C7B00,52,yes
us,asm,func_global_asm_8067C71C,5540,no
us,asm,func_global_asm_80647108,104,yes
us,asm,func_global_asm_806425FC,332,yes
us,asm,func_global_asm_806FD490,792,no
us,asm,func_global_asm_807383B0,76,yes
us,asm,func_global_asm_8060BEA8,220,yes
us,asm,func_global_asm_806634A4,240,yes
us,asm,func_global_asm_8067E724,64,yes
us,asm,func_global_asm_8067E278,108,yes
us,asm,func_global_asm_806AD9F4,996,yes
us,asm,n_alAudioFrame,548,no
us,asm,func_global_asm_805FCA64,48,yes
us,asm,func_global_asm_805FF898,96,yes
us,asm,func_global_asm_8066E2C0,780,no
us,asm,func_global_asm_8072EC94,104,yes
us,asm,func_global_asm_806B9EB4,636,yes
us,asm,func_global_asm_806B3680,1456,no
us,asm,func_global_asm_8072E02C,124,yes
us,asm,func_global_asm_806B3420,608,yes
us,asm,func_global_asm_806E5FA0,220,yes
us,asm,func_global_asm_806BC148,100,yes
us,asm,func_global_asm_805FF4D8,108,yes
us,asm,func_global_asm_80695724,1068,yes
us,asm,func_global_asm_8069DC80,192,yes
us,asm,func_global_asm_806A18A8,532,yes
us,asm,func_global_asm_806FB3D0,72,yes
us,asm,func_global_asm_8066BDE0,64,yes
us,asm,func_global_asm_806FA9C0,352,yes
us,asm,func_global_asm_80731B60,40,yes
us,asm,func_global_asm_8063D854,208,yes
us,asm,playerCanDive,116,yes
us,asm,func_global_asm_80724CA4,132,yes
us,asm,func_global_asm_807127B4,64,yes
us,asm,func_global_asm_806C9D7C,96,yes
us,asm,func_global_asm_805FF188,40,yes
us,asm,func_global_asm_806DB08C,56,yes
us,asm,func_global_asm_80688CC4,48,yes
us,asm,func_global_asm_806365D0,436,no
us,asm,func_global_asm_80602C0C,96,yes
us,asm,func_global_asm_806F3E0C,1820,no
us,asm,func_global_asm_80601258,52,yes
us,asm,func_global_asm_80657508,100,yes
us,asm,func_global_asm_8062E3B4,404,no
us,asm,func_global_asm_80659110,128,yes
us,asm,func_global_asm_806EA628,448,no
us,asm,func_global_asm_8062A228,36,yes
us,asm,func_global_asm_80677D58,36,yes
us,asm,func_global_asm_806D1420,328,yes
us,asm,func_global_asm_8060F1D0,56,yes
us,asm,func_global_asm_806EA04C,88,yes
us,asm,func_global_asm_80688370,44,yes
us,asm,func_global_asm_806EDFF8,52,yes
us,asm,func_global_asm_80659190,12,yes
us,asm,func_global_asm_80665E94,144,yes
us,asm,func_global_asm_806FFF5C,44,yes
us,asm,func_global_asm_8065850C,280,no
us,asm,func_global_asm_80668520,192,yes
us,asm,func_global_asm_80641DA0,456,yes
us,asm,func_global_asm_806F9470,60,yes
us,asm,func_global_asm_8062D3E4,48,yes
us,asm,func_global_asm_806A2328,1332,no
us,asm,func_global_asm_8066ADA0,324,yes
us,asm,func_global_asm_805FBE04,496,yes
us,asm,func_global_asm_80702464,124,yes
us,asm,func_global_asm_805FE4D4,112,yes
us,asm,func_global_asm_806FAFE4,564,no
us,asm,func_global_asm_806F2C48,660,no
us,asm,func_global_asm_8066BF0C,228,yes
us,asm,func_global_asm_80728950,96,yes
us,asm,func_global_asm_8065CE4C,364,no
us,asm,func_global_asm_806F4528,392,no
us,asm,func_global_asm_806F1990,136,yes
us,asm,func_global_asm_80696A6C,1632,no
us,asm,func_global_asm_806FB418,96,yes
us,asm,func_global_asm_806594C8,124,yes
us,asm,func_global_asm_8067BCA8,32,yes
us,asm,func_global_asm_806A8070,72,yes
us,asm,func_global_asm_806EC800,196,yes
us,asm,func_global_asm_80725BA4,540,no
us,asm,func_global_asm_8069D358,204,yes
us,asm,func_global_asm_8072B59C,108,yes
us,asm,func_global_asm_806CC14C,68,yes
us,asm,func_global_asm_806998C8,32,yes
us,asm,func_global_asm_8060098C,388,no
us,asm,func_global_asm_80717B64,388,yes
us,asm,func_global_asm_8060FAA4,64,yes
us,asm,func_global_asm_806F5A48,488,yes
us,asm,func_global_asm_8060FA5C,72,no
us,asm,func_global_asm_806C2DF4,3224,no
us,asm,func_global_asm_80646978,1100,no
us,asm,func_global_asm_80647508,264,yes
us,asm,func_global_asm_806C9830,324,yes
us,asm,func_global_asm_8064B828,64,yes
us,asm,func_global_asm_807126B0,196,yes
us,asm,func_global_asm_806CC8F0,48,yes
us,asm,func_global_asm_80661300,76,yes
us,asm,func_global_asm_80740100,1704,no
us,asm,func_global_asm_8062FBC8,840,no
us,asm,func_global_asm_80645B9C,104,yes
us,asm,func_global_asm_806545D4,468,no
us,asm,func_global_asm_806022DC,56,yes
us,asm,func_global_asm_806C71F0,8,yes
us,asm,func_global_asm_8060AB48,224,no
us,asm,func_global_asm_806FA1A4,864,no
us,asm,func_global_asm_806F9CD0,188,no
us,asm,func_global_asm_807149B8,16,yes
us,asm,func_global_asm_8060042C,40,yes
us,asm,func_global_asm_806E8BA4,88,yes
us,asm,func_global_asm_8071F660,248,no
us,asm,func_global_asm_806DC410,1644,no
us,asm,func_global_asm_806BE8BC,2396,no
us,asm,func_global_asm_8064D1E8,560,no
us,asm,func_global_asm_8069DA54,444,yes
us,asm,func_global_asm_80676D00,460,yes
us,asm,func_global_asm_806EE700,76,yes
us,asm,func_global_asm_806EBDC4,200,yes
us,asm,func_global_asm_806F5F2C,116,yes
us,asm,setYAccelerationFrom80753578,40,yes
us,asm,func_global_asm_806F6644,868,yes
us,asm,func_global_asm_8066B5C8,44,yes
us,asm,func_global_asm_80611688,8,yes
us,asm,func_global_asm_8070B324,1224,no
us,asm,func_global_asm_806F5270,264,no
us,asm,func_global_asm_806F9848,680,no
us,asm,func_global_asm_806EE454,336,yes
us,asm,func_global_asm_806D1B60,476,yes
us,asm,func_global_asm_806FD9B4,72,yes
us,asm,func_global_asm_805FB5C4,396,no
us,asm,func_global_asm_806D72D4,572,yes
us,asm,func_global_asm_806C9ED0,48,yes
us,asm,func_global_asm_80678B04,184,yes
us,asm,func_global_asm_80679064,144,yes
us,asm,func_global_asm_80692588,36,yes
us,asm,func_global_asm_8066E854,144,yes
us,asm,func_global_asm_806791DC,16,yes
us,asm,func_global_asm_8063A968,2876,no
us,asm,func_global_asm_805FF544,92,yes
us,asm,func_global_asm_80602488,16,yes
us,asm,setFlag,288,yes
us,asm,func_global_asm_8067BF4C,56,yes
us,asm,func_global_asm_8066D4DC,1636,no
us,asm,func_global_asm_80602B60,172,yes
us,asm,func_global_asm_80682AB4,832,no
us,asm,func_global_asm_80737924,108,yes
us,asm,gameIsInMainMenuMode,20,yes
us,asm,func_global_asm_8065D254,1808,no
us,asm,func_global_asm_80643B24,232,yes
us,asm,func_global_asm_806CE928,540,yes
us,asm,func_global_asm_80730D60,184,yes
us,asm,func_global_asm_806C6BA0,40,yes
us,asm,func_global_asm_806DFFDC,116,yes
us,asm,func_global_asm_80665564,1352,no
us,asm,func_global_asm_8073876C,1076,no
us,asm,func_global_asm_806B0770,216,yes
us,asm,func_global_asm_80717CE8,100,yes
us,asm,func_global_asm_8068DBA4,176,no
us,asm,func_global_asm_80687FC8,788,no
us,asm,func_global_asm_8072818C,240,no
us,asm,func_global_asm_807063B8,576,no
us,asm,func_global_asm_806E8D54,96,yes
us,asm,func_global_asm_805FF000,24,yes
us,asm,func_global_asm_80687F7C,76,yes
us,asm,func_global_asm_806F006C,8,yes
us,asm,func_global_asm_806944BC,1164,no
us,asm,func_global_asm_806F5CE4,156,yes
us,asm,func_global_asm_8060A398,312,no
us,asm,func_global_asm_8073A488,144,no
us,asm,func_global_asm_8069A750,120,no
us,asm,func_global_asm_806BA8C8,116,yes
us,asm,func_global_asm_80712798,28,yes
us,asm,func_global_asm_806E709C,404,yes
us,asm,func_global_asm_80689EE4,72,yes
us,asm,func_global_asm_8067AC38,124,yes
us,asm,func_global_asm_8063C3C0,88,yes
us,asm,func_global_asm_80722FEC,52,yes
us,asm,func_global_asm_8067FAC8,164,yes
us,asm,func_global_asm_80715E38,92,yes
us,asm,func_global_asm_8073CC94,316,no
us,asm,func_global_asm_8062AC68,192,yes
us,asm,func_global_asm_806BC0E4,100,yes
us,asm,func_global_asm_8067B42C,32,yes
us,asm,func_global_asm_80666A94,12,yes
us,asm,func_global_asm_807232B8,52,yes
us,asm,func_global_asm_806A7BDC,788,yes
us,asm,func_global_asm_8064B514,96,yes
us,asm,func_global_asm_806EE7B8,60,yes
us,asm,func_global_asm_8062B220,420,no
us,asm,func_global_asm_806E0050,44,yes
us,asm,func_global_asm_806F3DC8,68,yes
us,asm,func_global_asm_80714B84,132,yes
us,asm,func_global_asm_8062BF24,668,no
us,asm,func_global_asm_806ECBD4,116,yes
us,asm,func_global_asm_8060EDD0,136,yes
us,asm,func_global_asm_80665F24,144,no
us,asm,func_global_asm_8073E268,504,no
us,asm,func_global_asm_80672CBC,432,no
us,asm,__n_allocParam,96,yes
us,asm,func_global_asm_806EA7E8,92,yes
us,asm,func_global_asm_80681B14,196,yes
us,asm,func_global_asm_8062C29C,1792,no
us,asm,func_global_asm_8063B4C0,664,no
us,asm,func_global_asm_806D69A4,348,yes
us,asm,func_global_asm_8062F318,16,yes
us,asm,func_global_asm_80652594,332,no
us,asm,func_global_asm_806B761C,68,yes
us,asm,func_global_asm_806A05D4,40,yes
us,asm,func_global_asm_8066B020,76,yes
us,asm,func_global_asm_806C9F74,100,yes
us,asm,func_global_asm_806C9C80,160,yes
us,asm,func_global_asm_806C1734,704,yes
us,asm,func_global_asm_806F53EC,96,yes
us,asm,func_global_asm_80691930,176,yes
us,asm,func_global_asm_80731B20,64,yes
us,asm,func_global_asm_8069D930,292,yes
us,asm,func_global_asm_8060245C,44,yes
us,asm,func_global_asm_8062BB2C,412,no
us,asm,func_global_asm_8061138C,124,yes
us,asm,func_global_asm_8072F09C,132,yes
us,asm,func_global_asm_80714998,16,yes
us,asm,func_global_asm_80645700,456,yes
us,asm,func_global_asm_80731D20,328,no
us,asm,func_global_asm_8070E2AC,160,yes
us,asm,func_global_asm_8068780C,1084,yes
us,asm,func_global_asm_806F6E58,132,yes
us,asm,func_global_asm_80655410,1728,no
us,asm,func_global_asm_807146E0,20,yes
us,asm,func_global_asm_806F9744,260,yes
us,asm,func_global_asm_806E98F8,108,yes
us,asm,func_global_asm_806883C8,44,yes
us,asm,func_global_asm_806717FC,132,yes
us,asm,func_global_asm_806E4D84,260,yes
us,asm,func_global_asm_8069B3FC,1120,no
us,asm,func_global_asm_80676308,48,yes
us,asm,gameIsInMysteryMenuMinigameMode,52,yes
us,asm,func_global_asm_805FE71C,152,yes
us,asm,func_global_asm_8071495C,16,yes
us,asm,func_global_asm_80655AD0,288,yes
us,asm,func_global_asm_80679334,348,no
us,asm,func_global_asm_80637B6C,5968,no
us,asm,func_global_asm_806E0294,308,yes
us,asm,func_global_asm_80600C68,228,yes
us,asm,func_global_asm_80636B50,176,no
us,asm,func_global_asm_8060D0A8,164,yes
us,asm,func_global_asm_806A2B90,672,no
us,asm,func_global_asm_8062B660,480,no
us,asm,func_global_asm_806CA26C,64,yes
us,asm,func_global_asm_80659544,48,yes
us,asm,func_global_asm_8073DF50,792,no
us,asm,func_global_asm_80708574,88,yes
us,asm,func_global_asm_806DE930,196,yes
us,asm,func_global_asm_80634FA0,120,yes
us,asm,func_global_asm_8066D250,164,yes
us,asm,func_global_asm_8072F8D4,320,yes
us,asm,func_global_asm_8069346C,2644,no
us,asm,func_global_asm_8060C648,112,yes
us,asm,func_global_asm_807232EC,52,yes
us,asm,func_global_asm_806EBBD0,144,yes
us,asm,func_global_asm_80601EE4,544,no
us,asm,func_global_asm_80678824,120,no
us,asm,func_global_asm_8072FDD4,140,yes
us,asm,func_global_asm_80724A9C,192,yes
us,asm,func_global_asm_8073CAC0,468,no
us,asm,func_global_asm_806FDF1C,56,yes
us,asm,func_global_asm_806F14BC,428,yes
us,asm,func_global_asm_8063643C,12,yes
us,asm,func_global_asm_806B63E0,44,yes
us,asm,func_global_asm_80641A78,136,yes
us,asm,func_global_asm_8072EE7C,256,yes
us,asm,func_global_asm_806B1EE8,32,yes
us,asm,func_global_asm_806833DC,756,no
us,asm,func_global_asm_8068452C,32,yes
us,asm,func_global_asm_8062DBDC,1124,no
us,asm,func_global_asm_80697184,160,yes
us,asm,func_global_asm_806D205C,392,no
us,asm,alSeqpStop,64,yes
us,asm,func_global_asm_8070DDDC,248,yes
us,asm,func_global_asm_806FD8E0,112,yes
us,asm,func_global_asm_80645D14,556,yes
us,asm,func_global_asm_80631B80,12,yes
us,asm,func_global_asm_8066B4AC,40,yes
us,asm,func_global_asm_8063C328,104,yes
us,asm,func_global_asm_806BA240,1324,no
us,asm,func_global_asm_80658DAC,172,yes
us,asm,func_global_asm_806898F8,96,yes
us,asm,func_global_asm_806CFC90,216,yes
us,asm,func_global_asm_80708C24,384,yes
us,asm,func_global_asm_8065D008,244,yes
us,asm,func_global_asm_80692540,36,yes
us,asm,func_global_asm_806F0074,8,yes
us,asm,func_global_asm_80660070,1200,no
us,asm,func_global_asm_8067BF84,820,no
us,asm,func_global_asm_807407A8,744,no
us,asm,func_global_asm_807180F4,48,yes
us,asm,func_global_asm_806A081C,72,yes
us,asm,func_global_asm_807065F8,940,no
us,asm,func_global_asm_806EACEC,280,yes
us,asm,func_global_asm_806C8220,748,no
us,asm,func_global_asm_8070F5CC,1164,no
us,asm,func_global_asm_806E9CDC,32,yes
us,asm,func_global_asm_80726EE0,412,yes
us,asm,func_global_asm_806DA7EC,176,yes
us,asm,func_global_asm_8071B520,568,no
us,asm,func_global_asm_806E4E88,444,yes
us,asm,func_global_asm_80663BE8,116,yes
us,asm,func_global_asm_8066EAEC,84,yes
us,asm,func_global_asm_8072DC7C,120,yes
us,asm,func_global_asm_80644A18,680,no
us,asm,func_global_asm_806D4010,556,yes
us,asm,changeCollectableCount,568,no
us,asm,func_global_asm_807300BC,844,no
us,asm,func_global_asm_80726E60,128,yes
us,asm,func_global_asm_80675180,180,no
us,asm,func_global_asm_805FEF74,140,yes
us,asm,func_global_asm_806D1238,56,yes
us,asm,func_global_asm_80649D74,140,yes
us,asm,func_global_asm_80631F58,84,no
us,asm,func_global_asm_806F142C,112,yes
us,asm,func_global_asm_806E341C,188,yes
us,asm,func_global_asm_80680774,248,yes
us,asm,func_global_asm_80677D80,328,no
us,asm,func_global_asm_8073928C,148,no
us,asm,func_global_asm_806D5300,1264,yes
us,asm,func_global_asm_806CC284,224,yes
us,asm,func_global_asm_806F942C,68,yes
us,asm,func_global_asm_806D11FC,60,yes
us,asm,func_global_asm_80676208,24,yes
us,asm,func_global_asm_80604CBC,180,no
us,asm,func_global_asm_80714950,12,yes
us,asm,func_global_asm_80600674,732,no
us,asm,func_global_asm_806EA460,264,yes
us,asm,func_global_asm_806F9B64,364,no
us,asm,func_global_asm_806CD424,1140,no
us,asm,func_global_asm_8072D08C,176,yes
us,asm,func_global_asm_806DF494,268,yes
us,asm,func_global_asm_80645238,988,no
us,asm,func_global_asm_806884E4,48,yes
us,asm,func_global_asm_80676280,64,yes
us,asm,func_global_asm_80712574,168,yes
us,asm,func_global_asm_806C498C,68,yes
us,asm,func_global_asm_806A57C0,168,yes
us,asm,func_global_asm_806E560C,224,yes
us,asm,func_global_asm_806D2784,32,yes
us,asm,func_global_asm_806D1DEC,164,yes
us,asm,func_global_asm_806C8D20,12,yes
us,asm,func_global_asm_806A9124,248,no
us,asm,func_global_asm_806CB53C,2312,yes
us,asm,func_global_asm_8063039C,40,yes
us,asm,func_global_asm_806B7C74,556,yes
us,asm,func_global_asm_8066F400,172,yes
us,asm,func_global_asm_8063D288,92,yes
us,asm,func_global_asm_806D374C,128,yes
us,asm,func_global_asm_806F0930,184,yes
us,asm,func_global_asm_80689EA4,64,yes
us,asm,func_global_asm_8066BA2C,140,yes
us,asm,func_global_asm_806D9AD4,644,no
us,asm,func_global_asm_8066C2B4,24,yes
us,asm,func_global_asm_8060A9BC,72,no
us,asm,func_global_asm_80689B10,156,yes
us,asm,func_global_asm_8063DBD8,128,yes
us,asm,func_global_asm_806D03BC,76,yes
us,asm,func_global_asm_8068E474,832,no
us,asm,func_global_asm_8070D464,260,no
us,asm,func_global_asm_80652790,200,yes
us,asm,func_global_asm_8062BDB0,372,no
us,asm,func_global_asm_8069904C,32,yes
us,asm,func_global_asm_80672134,500,no
us,asm,func_global_asm_806EFC38,280,yes
us,asm,func_global_asm_807255A8,1424,no
us,asm,func_global_asm_80636164,172,yes
us,asm,func_global_asm_8068FF40,280,yes
us,asm,func_global_asm_80641F68,8,yes
us,asm,func_global_asm_806E9580,644,yes
us,asm,func_global_asm_805FEE84,52,yes
us,asm,func_global_asm_8066AC10,148,no
us,asm,func_global_asm_8068A810,32,yes
us,asm,func_global_asm_806D3608,196,yes
us,asm,func_global_asm_8064E65C,1004,no
us,asm,func_global_asm_8063DFEC,140,yes
us,asm,func_global_asm_8065E040,140,yes
us,asm,func_global_asm_806645B8,100,yes
us,asm,func_global_asm_8060C8AC,712,yes
us,asm,func_global_asm_806ECF1C,128,yes
us,asm,func_global_asm_80641874,116,yes
us,asm,func_global_asm_806ECF9C,180,yes
us,asm,func_global_asm_806E521C,96,yes
us,asm,func_global_asm_80692640,768,yes
us,asm,func_global_asm_80709344,248,yes
us,asm,func_global_asm_80652F24,120,yes
us,asm,func_global_asm_8067E348,136,yes
us,asm,func_global_asm_8072E868,552,no
us,asm,func_global_asm_807105D4,1740,no
us,asm,func_global_asm_80661054,528,no
us,asm,func_global_asm_80712830,276,yes
us,asm,func_global_asm_80645A64,312,yes
us,asm,func_global_asm_806E2ECC,112,yes
us,asm,func_global_asm_806FA504,160,yes
us,asm,func_global_asm_80706F90,1916,no
us,asm,func_global_asm_8069D058,32,yes
us,asm,func_global_asm_806787FC,8,yes
us,asm,func_global_asm_806E380C,32,yes
us,asm,func_global_asm_8064B798,40,yes
us,asm,func_global_asm_806BE674,124,yes
us,asm,func_global_asm_80644E2C,156,yes
us,asm,func_global_asm_80686390,1500,no
us,asm,func_global_asm_8060095C,48,yes
us,asm,func_global_asm_8065F49C,88,yes
us,asm,func_global_asm_8067AAB8,104,yes
us,asm,func_global_asm_80661EC4,72,yes
us,asm,func_global_asm_8062D094,56,yes
us,asm,func_global_asm_80610268,156,yes
us,asm,func_global_asm_8064B7E8,64,yes
us,asm,func_global_asm_806F10E8,360,yes
us,asm,func_global_asm_806E2FE8,88,yes
us,asm,func_global_asm_806FDB8C,912,no
us,asm,func_global_asm_806AE588,2176,no
us,asm,func_global_asm_8068C12C,224,yes
us,asm,func_global_asm_8068EB3C,440,yes
us,asm,func_global_asm_80707980,2524,no
us,asm,func_global_asm_807311C4,216,yes
us,asm,func_global_asm_805FB944,792,no
us,asm,func_global_asm_80714778,460,no
us,asm,func_global_asm_806C6B50,80,yes
us,asm,func_global_asm_806F06A4,92,yes
us,asm,func_global_asm_806FB488,8,yes
us,asm,func_global_asm_8068A164,84,yes
us,asm,func_global_asm_8060C2C4,124,yes
us,asm,func_global_asm_80650794,288,yes
us,asm,func_global_asm_806B0354,1052,yes
us,asm,func_global_asm_80601224,52,yes
us,asm,func_global_asm_8071B89C,80,yes
us,asm,func_global_asm_80635468,224,no
us,asm,func_global_asm_806291B4,332,no
us,asm,func_global_asm_8068D264,1636,no
us,asm,func_global_asm_806E7780,312,yes
us,asm,func_global_asm_80737E50,64,yes
us,asm,func_global_asm_806450C0,376,yes
us,asm,func_global_asm_806F9518,176,no
us,asm,func_global_asm_8073AA74,140,yes
us,asm,func_global_asm_806FD894,64,yes
us,asm,func_global_asm_805FB300,708,no
us,asm,func_global_asm_80663040,76,yes
us,asm,func_global_asm_8065C240,244,yes
us,asm,func_global_asm_806CF138,436,no
us,asm,func_global_asm_806C71B0,8,yes
us,asm,func_global_asm_806978FC,140,yes
us,asm,func_global_asm_806BDEC8,468,yes
us,asm,func_global_asm_806EBF74,92,yes
us,asm,func_global_asm_806E186C,484,yes
us,asm,func_global_asm_8065E634,488,no
us,asm,func_global_asm_806E4740,920,no
us,asm,func_global_asm_8060AC7C,1172,no
us,asm,func_global_asm_806C226C,1392,yes
us,asm,func_global_asm_806E1E54,312,yes
us,asm,func_global_asm_8063BF34,696,no
us,asm,func_global_asm_806A112C,1108,no
us,asm,func_global_asm_806E4D14,112,yes
us,asm,func_global_asm_8064B204,92,yes
us,asm,func_global_asm_806CC8B8,56,yes
us,asm,func_global_asm_8073F60C,528,yes
us,asm,func_global_asm_80696574,1272,no
us,asm,func_global_asm_806D8FCC,360,yes
us,asm,func_global_asm_8070E808,192,yes
us,asm,func_global_asm_8060F254,760,no
us,asm,func_global_asm_806DAA14,200,yes
us,asm,func_global_asm_806EB058,100,yes
us,asm,func_global_asm_8068D9DC,280,no
us,asm,func_global_asm_806C9D20,92,yes
us,asm,func_global_asm_806F8EDC,728,yes
us,asm,func_global_asm_80675810,748,yes
us,asm,func_global_asm_80662838,636,no
us,asm,func_global_asm_806C71B8,8,yes
us,asm,func_global_asm_8064EC04,92,yes
us,asm,func_global_asm_80673B78,188,no
us,asm,func_global_asm_80733D8C,6296,no
us,asm,func_global_asm_806EA200,108,yes
us,asm,func_global_asm_806D45A4,436,yes
us,asm,func_global_asm_8073B560,112,yes
us,asm,func_global_asm_807130D4,148,yes
us,asm,func_global_asm_8067C2B8,964,yes
us,asm,func_global_asm_806B02EC,104,yes
us,asm,func_global_asm_8064F97C,256,no
